device_id,customer_id,device_type,app_version,is_rooted,last_active,last_active_date_only,last_active_time_only,device_os
dev105436,cust105436,feature_phone,1.8.15,FALSE,02-09-2022 03:59,02-09-2022,03:59:12,feature_phone
dev105437,cust105437,feature_phone,2.2.14,FALSE,23-02-2025 18:53,23-02-2025,18:53:52,feature_phone
dev105438,cust105438,apple smart phone,3.5.3,FALSE,13-06-2025 09:49,13-06-2025,09:49:37,ios
dev105439,cust105439,android smart phone,4.8.9,FALSE,09-08-2023 05:01,09-08-2023,05:01:56,android
dev105440,cust105440,tablet,3.2.13,FALSE,23-07-2023 23:15,23-07-2023,23:15:57,tablet
dev105441,cust105441,android smart phone,2.7.13,FALSE,30-06-2024 14:10,30-06-2024,14:10:21,android
dev105442,cust105442,android smart phone,1.0.14,FALSE,03-08-2025 14:25,03-08-2025,14:25:48,android
dev105443,cust105443,android smart phone,1.2.5,FALSE,10-11-2023 19:31,10-11-2023,19:31:35,android
dev105444,cust105444,android smart phone,3.4.10,FALSE,11-12-2023 23:12,11-12-2023,23:12:35,android
dev105445,cust105445,android smart phone,2.1.13,FALSE,14-11-2023 09:09,14-11-2023,09:09:15,android
dev105446,cust105446,tablet,3.4.4,FALSE,06-07-2022 05:19,06-07-2022,05:19:35,tablet
dev105447,cust105447,feature_phone,4.2.9,FALSE,31-03-2025 09:04,31-03-2025,09:04:49,feature_phone
dev105448,cust105448,tablet,4.9.4,FALSE,18-03-2024 07:12,18-03-2024,07:12:40,tablet
dev105449,cust105449,feature_phone,3.2.18,FALSE,30-04-2023 17:17,30-04-2023,17:17:27,feature_phone
dev105450,cust105450,tablet,3.0.6,FALSE,04-07-2025 14:36,04-07-2025,14:36:23,tablet
dev105451,cust105451,tablet,1.4.12,FALSE,01-02-2022 21:21,01-02-2022,21:21:38,tablet
dev105452,cust105452,feature_phone,3.5.3,FALSE,25-05-2023 11:28,25-05-2023,11:28:55,feature_phone
dev105453,cust105453,apple smart phone,2.1.19,FALSE,15-07-2024 15:23,15-07-2024,15:23:14,ios
dev105454,cust105454,tablet,3.9.10,FALSE,13-06-2022 03:56,13-06-2022,03:56:55,tablet
dev105455,cust105455,tablet,4.3.5,FALSE,10-07-2025 06:35,10-07-2025,06:35:18,tablet
dev105456,cust105456,apple smart phone,2.6.19,FALSE,17-04-2023 23:56,17-04-2023,23:56:22,ios
dev105457,cust105457,android smart phone,1.3.14,FALSE,05-02-2025 01:17,05-02-2025,01:17:39,android
dev105458,cust105458,android smart phone,3.1.3,FALSE,06-10-2024 06:28,06-10-2024,06:28:01,android
dev105459,cust105459,tablet,2.0.4,FALSE,30-10-2022 10:13,30-10-2022,10:13:22,tablet
dev105460,cust105460,android smart phone,4.2.4,FALSE,21-09-2024 00:05,21-09-2024,00:05:13,android
dev105461,cust105461,android smart phone,4.0.2,FALSE,04-06-2025 23:37,04-06-2025,23:37:38,android
dev105462,cust105462,feature_phone,1.1.8,FALSE,04-01-2025 04:31,04-01-2025,04:31:34,feature_phone
dev105463,cust105463,tablet,3.3.5,FALSE,01-04-2025 20:17,01-04-2025,20:17:58,tablet
dev105464,cust105464,feature_phone,3.6.7,TRUE,16-07-2025 13:36,16-07-2025,13:36:43,feature_phone
dev105465,cust105465,tablet,1.9.17,FALSE,04-12-2024 17:12,04-12-2024,17:12:02,tablet
dev105466,cust105466,feature_phone,3.6.2,FALSE,23-06-2023 09:37,23-06-2023,09:37:17,feature_phone
dev105467,cust105467,android smart phone,1.1.16,FALSE,29-07-2025 00:22,29-07-2025,00:22:14,android
dev105468,cust105468,apple smart phone,2.8.12,FALSE,28-10-2024 18:21,28-10-2024,18:21:06,ios
dev105469,cust105469,apple smart phone,4.6.19,FALSE,26-08-2023 10:55,26-08-2023,10:55:13,ios
dev105470,cust105470,apple smart phone,3.3.18,FALSE,08-02-2021 14:46,08-02-2021,14:46:39,ios
dev105471,cust105471,apple smart phone,1.0.15,FALSE,19-05-2025 21:56,19-05-2025,21:56:36,ios
dev105472,cust105472,android smart phone,3.9.20,FALSE,13-08-2023 17:54,13-08-2023,17:54:55,android
dev105473,cust105473,android smart phone,2.4.8,FALSE,05-02-2025 07:32,05-02-2025,07:32:46,android
dev105474,cust105474,android smart phone,4.5.19,FALSE,23-04-2025 21:41,23-04-2025,21:41:59,android
dev105475,cust105475,tablet,1.3.20,FALSE,13-02-2024 14:38,13-02-2024,14:38:46,tablet
dev105476,cust105476,android smart phone,1.7.10,TRUE,29-03-2024 03:25,29-03-2024,03:25:16,android
dev105477,cust105477,apple smart phone,2.0.2,FALSE,16-12-2022 13:47,16-12-2022,13:47:21,ios
dev105478,cust105478,feature_phone,3.2.20,FALSE,23-08-2023 00:43,23-08-2023,00:43:56,feature_phone
dev105479,cust105479,tablet,4.3.17,FALSE,03-12-2024 16:31,03-12-2024,16:31:26,tablet
dev105480,cust105480,apple smart phone,4.4.5,FALSE,25-07-2022 02:41,25-07-2022,02:41:33,ios
dev105481,cust105481,tablet,4.5.7,FALSE,16-08-2023 08:43,16-08-2023,08:43:02,tablet
dev105482,cust105482,android smart phone,2.6.11,FALSE,10-07-2025 16:23,10-07-2025,16:23:59,android
dev105483,cust105483,apple smart phone,2.5.6,FALSE,10-08-2024 03:01,10-08-2024,03:01:47,ios
dev105484,cust105484,apple smart phone,2.8.0,FALSE,25-01-2025 21:56,25-01-2025,21:56:53,ios
dev105485,cust105485,feature_phone,4.5.16,FALSE,06-06-2022 20:27,06-06-2022,20:27:10,feature_phone
dev105486,cust105486,feature_phone,2.0.10,FALSE,24-06-2024 14:46,24-06-2024,14:46:44,feature_phone
dev105487,cust105487,apple smart phone,4.0.20,FALSE,17-05-2023 06:05,17-05-2023,06:05:43,ios
dev105488,cust105488,tablet,3.6.4,FALSE,22-11-2024 08:03,22-11-2024,08:03:21,tablet
dev105489,cust105489,apple smart phone,1.9.9,TRUE,23-01-2025 10:35,23-01-2025,10:35:59,ios
dev105490,cust105490,tablet,2.5.15,FALSE,03-09-2024 23:08,03-09-2024,23:08:22,tablet
dev105491,cust105491,apple smart phone,4.8.1,FALSE,10-06-2023 18:35,10-06-2023,18:35:28,ios
dev105492,cust105492,tablet,1.3.1,FALSE,11-03-2024 14:52,11-03-2024,14:52:11,tablet
dev105493,cust105493,android smart phone,4.4.10,FALSE,01-05-2025 18:44,01-05-2025,18:44:21,android
dev105494,cust105494,android smart phone,2.9.1,FALSE,24-04-2024 07:05,24-04-2024,07:05:53,android
dev105495,cust105495,feature_phone,2.8.0,FALSE,28-06-2025 09:28,28-06-2025,09:28:27,feature_phone
dev105496,cust105496,tablet,1.0.14,FALSE,09-09-2024 13:38,09-09-2024,13:38:47,tablet
dev105497,cust105497,tablet,1.0.18,FALSE,22-04-2022 19:52,22-04-2022,19:52:48,tablet
dev105498,cust105498,apple smart phone,4.1.14,FALSE,31-01-2024 17:41,31-01-2024,17:41:22,ios
dev105499,cust105499,android smart phone,2.1.11,FALSE,25-07-2025 13:48,25-07-2025,13:48:07,android
dev105500,cust105500,feature_phone,3.1.11,FALSE,04-05-2025 03:40,04-05-2025,03:40:57,feature_phone
dev105501,cust105501,apple smart phone,1.9.9,FALSE,25-01-2024 18:29,25-01-2024,18:29:23,ios
dev105502,cust105502,apple smart phone,2.4.7,FALSE,11-07-2025 05:21,11-07-2025,05:21:26,ios
dev105503,cust105503,tablet,1.5.2,FALSE,21-06-2025 07:54,21-06-2025,07:54:01,tablet
dev105504,cust105504,tablet,2.3.2,FALSE,17-06-2025 18:49,17-06-2025,18:49:50,tablet
dev105505,cust105505,tablet,3.2.14,FALSE,08-02-2022 01:54,08-02-2022,01:54:00,tablet
dev105506,cust105506,tablet,2.8.11,FALSE,26-06-2024 16:54,26-06-2024,16:54:45,tablet
dev105507,cust105507,apple smart phone,4.4.9,FALSE,06-03-2025 23:18,06-03-2025,23:18:26,ios
dev105508,cust105508,tablet,4.6.3,TRUE,05-07-2024 05:17,05-07-2024,05:17:35,tablet
dev105509,cust105509,apple smart phone,4.2.8,FALSE,25-03-2025 06:20,25-03-2025,06:20:26,ios
dev105510,cust105510,apple smart phone,3.9.6,FALSE,17-04-2024 23:57,17-04-2024,23:57:25,ios
dev105511,cust105511,feature_phone,2.8.8,FALSE,13-07-2022 07:43,13-07-2022,07:43:40,feature_phone
dev105512,cust105512,tablet,4.2.12,FALSE,28-09-2022 20:19,28-09-2022,20:19:50,tablet
dev105513,cust105513,feature_phone,1.3.13,FALSE,22-06-2024 11:43,22-06-2024,11:43:54,feature_phone
dev105514,cust105514,android smart phone,2.7.5,FALSE,20-01-2025 14:51,20-01-2025,14:51:22,android
dev105515,cust105515,android smart phone,3.4.11,FALSE,16-05-2025 17:06,16-05-2025,17:06:29,android
dev105516,cust105516,android smart phone,1.8.4,FALSE,27-10-2023 05:43,27-10-2023,05:43:23,android
dev105517,cust105517,apple smart phone,1.1.6,FALSE,25-10-2024 16:34,25-10-2024,16:34:16,ios
dev105518,cust105518,tablet,3.6.12,FALSE,13-12-2023 10:21,13-12-2023,10:21:15,tablet
dev105519,cust105519,feature_phone,3.1.1,FALSE,03-11-2023 20:59,03-11-2023,20:59:07,feature_phone
dev105520,cust105520,feature_phone,3.3.10,FALSE,18-06-2025 09:09,18-06-2025,09:09:14,feature_phone
dev105521,cust105521,tablet,1.0.17,FALSE,20-05-2025 01:20,20-05-2025,01:20:52,tablet
dev105522,cust105522,feature_phone,2.6.5,FALSE,01-03-2024 22:30,01-03-2024,22:30:05,feature_phone
dev105523,cust105523,tablet,4.0.17,FALSE,03-11-2023 06:02,03-11-2023,06:02:19,tablet
dev105524,cust105524,tablet,1.5.13,FALSE,18-02-2023 11:11,18-02-2023,11:11:50,tablet
dev105525,cust105525,tablet,1.2.19,FALSE,25-05-2023 12:46,25-05-2023,12:46:14,tablet
dev105526,cust105526,tablet,2.7.12,FALSE,14-07-2025 21:58,14-07-2025,21:58:30,tablet
dev105527,cust105527,tablet,3.0.12,FALSE,11-03-2025 21:34,11-03-2025,21:34:43,tablet
dev105528,cust105528,tablet,3.8.4,FALSE,01-09-2024 03:36,01-09-2024,03:36:02,tablet
dev105529,cust105529,apple smart phone,1.8.4,FALSE,16-08-2024 21:10,16-08-2024,21:10:36,ios
dev105530,cust105530,android smart phone,2.7.18,FALSE,30-04-2023 07:41,30-04-2023,07:41:11,android
dev105531,cust105531,apple smart phone,1.9.12,FALSE,08-08-2023 05:12,08-08-2023,05:12:14,ios
dev105532,cust105532,tablet,1.1.10,FALSE,12-03-2024 00:39,12-03-2024,00:39:25,tablet
dev105533,cust105533,tablet,1.8.5,FALSE,19-01-2025 00:51,19-01-2025,00:51:25,tablet
dev105534,cust105534,tablet,1.6.12,FALSE,17-10-2024 10:16,17-10-2024,10:16:53,tablet
dev105535,cust105535,tablet,3.1.7,FALSE,02-12-2024 01:59,02-12-2024,01:59:42,tablet
dev105536,cust105536,feature_phone,2.2.18,FALSE,16-07-2023 19:16,16-07-2023,19:16:25,feature_phone
dev105537,cust105537,android smart phone,2.5.13,FALSE,25-09-2024 05:44,25-09-2024,05:44:43,android
dev105538,cust105538,apple smart phone,3.6.10,FALSE,07-12-2021 03:59,07-12-2021,03:59:37,ios
dev105539,cust105539,tablet,4.5.2,FALSE,31-03-2025 21:57,31-03-2025,21:57:25,tablet
dev105540,cust105540,apple smart phone,3.3.17,FALSE,21-02-2023 02:05,21-02-2023,02:05:44,ios
dev105541,cust105541,android smart phone,3.0.18,FALSE,22-05-2022 21:13,22-05-2022,21:13:54,android
dev105542,cust105542,apple smart phone,2.7.13,FALSE,20-07-2025 04:09,20-07-2025,04:09:09,ios
dev105543,cust105543,android smart phone,3.2.4,FALSE,24-10-2023 23:07,24-10-2023,23:07:33,android
dev105544,cust105544,android smart phone,3.4.7,FALSE,26-09-2024 10:00,26-09-2024,10:00:48,android
dev105545,cust105545,tablet,2.5.0,FALSE,29-01-2023 03:58,29-01-2023,03:58:53,tablet
dev105546,cust105546,apple smart phone,3.1.17,FALSE,16-09-2023 04:34,16-09-2023,04:34:01,ios
dev105547,cust105547,feature_phone,3.2.5,FALSE,12-11-2023 23:39,12-11-2023,23:39:24,feature_phone
dev105548,cust105548,apple smart phone,2.3.7,FALSE,22-04-2023 20:27,22-04-2023,20:27:12,ios
dev105549,cust105549,apple smart phone,3.1.19,FALSE,12-07-2024 08:54,12-07-2024,08:54:27,ios
dev105550,cust105550,feature_phone,1.6.3,FALSE,24-01-2025 08:22,24-01-2025,08:22:42,feature_phone
dev105551,cust105551,feature_phone,4.1.19,FALSE,07-07-2025 05:54,07-07-2025,05:54:38,feature_phone
dev105552,cust105552,tablet,1.5.1,FALSE,16-06-2024 20:03,16-06-2024,20:03:20,tablet
dev105553,cust105553,feature_phone,2.5.4,FALSE,13-06-2025 18:58,13-06-2025,18:58:19,feature_phone
dev105554,cust105554,apple smart phone,1.9.16,FALSE,05-07-2025 14:44,05-07-2025,14:44:20,ios
dev105555,cust105555,apple smart phone,1.4.6,FALSE,21-07-2025 11:33,21-07-2025,11:33:13,ios
dev105556,cust105556,android smart phone,2.9.9,FALSE,08-12-2023 11:18,08-12-2023,11:18:03,android
dev105557,cust105557,feature_phone,2.3.9,TRUE,15-01-2024 09:07,15-01-2024,09:07:49,feature_phone
dev105558,cust105558,tablet,1.6.5,FALSE,24-01-2024 04:32,24-01-2024,04:32:17,tablet
dev105559,cust105559,tablet,3.4.11,FALSE,28-08-2023 02:21,28-08-2023,02:21:30,tablet
dev105560,cust105560,android smart phone,3.5.6,FALSE,30-07-2025 04:00,30-07-2025,04:00:24,android
dev105561,cust105561,android smart phone,4.5.13,FALSE,04-10-2024 08:48,04-10-2024,08:48:41,android
dev105562,cust105562,tablet,3.2.0,FALSE,01-12-2024 04:16,01-12-2024,04:16:09,tablet
dev105563,cust105563,feature_phone,4.8.7,FALSE,14-08-2023 10:53,14-08-2023,10:53:43,feature_phone
dev105564,cust105564,feature_phone,2.0.20,FALSE,25-07-2025 14:42,25-07-2025,14:42:45,feature_phone
dev105565,cust105565,android smart phone,1.8.17,FALSE,02-06-2024 06:43,02-06-2024,06:43:59,android
dev105566,cust105566,android smart phone,2.0.1,FALSE,31-08-2024 16:35,31-08-2024,16:35:03,android
dev105567,cust105567,android smart phone,4.2.12,FALSE,21-01-2025 08:51,21-01-2025,08:51:33,android
dev105568,cust105568,feature_phone,1.0.19,FALSE,25-09-2024 08:03,25-09-2024,08:03:37,feature_phone
dev105569,cust105569,tablet,2.5.0,FALSE,28-09-2024 18:28,28-09-2024,18:28:13,tablet
dev105570,cust105570,tablet,3.9.3,FALSE,23-11-2022 17:59,23-11-2022,17:59:17,tablet
dev105571,cust105571,feature_phone,4.4.5,FALSE,13-06-2022 00:24,13-06-2022,00:24:24,feature_phone
dev105572,cust105572,feature_phone,1.8.17,FALSE,13-10-2023 23:24,13-10-2023,23:24:21,feature_phone
dev105573,cust105573,android smart phone,2.4.20,FALSE,18-09-2023 04:26,18-09-2023,04:26:01,android
dev105574,cust105574,apple smart phone,3.9.0,FALSE,08-07-2024 21:14,08-07-2024,21:14:32,ios
dev105575,cust105575,apple smart phone,4.4.12,FALSE,17-07-2025 23:52,17-07-2025,23:52:42,ios
dev105576,cust105576,android smart phone,1.6.17,FALSE,27-06-2023 07:12,27-06-2023,07:12:31,android
dev105577,cust105577,feature_phone,3.1.0,FALSE,23-08-2023 10:35,23-08-2023,10:35:40,feature_phone
dev105578,cust105578,android smart phone,3.3.1,FALSE,09-10-2023 17:20,09-10-2023,17:20:45,android
dev105579,cust105579,apple smart phone,2.3.11,FALSE,27-12-2024 14:36,27-12-2024,14:36:45,ios
dev105580,cust105580,android smart phone,2.4.15,FALSE,04-07-2025 15:36,04-07-2025,15:36:30,android
dev105581,cust105581,android smart phone,4.6.1,FALSE,25-01-2021 21:55,25-01-2021,21:55:53,android
dev105582,cust105582,tablet,2.5.13,FALSE,21-12-2022 03:22,21-12-2022,03:22:47,tablet
dev105583,cust105583,tablet,1.3.6,FALSE,26-01-2025 13:31,26-01-2025,13:31:57,tablet
dev105584,cust105584,android smart phone,3.5.15,FALSE,05-08-2023 06:35,05-08-2023,06:35:09,android
dev105585,cust105585,android smart phone,1.6.7,FALSE,03-09-2024 07:46,03-09-2024,07:46:32,android
dev105586,cust105586,android smart phone,4.5.15,FALSE,31-10-2023 06:36,31-10-2023,06:36:28,android
dev105587,cust105587,android smart phone,2.8.3,FALSE,25-05-2025 13:06,25-05-2025,13:06:49,android
dev105588,cust105588,tablet,2.8.15,FALSE,11-10-2024 11:15,11-10-2024,11:15:25,tablet
dev105589,cust105589,feature_phone,2.0.20,FALSE,25-04-2025 13:23,25-04-2025,13:23:15,feature_phone
dev105590,cust105590,feature_phone,4.0.20,FALSE,29-06-2024 04:05,29-06-2024,04:05:53,feature_phone
dev105591,cust105591,tablet,3.9.20,FALSE,07-07-2025 17:13,07-07-2025,17:13:29,tablet
dev105592,cust105592,android smart phone,4.1.15,FALSE,02-08-2025 07:32,02-08-2025,07:32:42,android
dev105593,cust105593,android smart phone,3.0.16,FALSE,27-12-2024 18:01,27-12-2024,18:01:16,android
dev105594,cust105594,tablet,3.2.11,FALSE,06-02-2025 20:33,06-02-2025,20:33:54,tablet
dev105595,cust105595,android smart phone,1.1.16,FALSE,26-02-2025 23:05,26-02-2025,23:05:47,android
dev105596,cust105596,feature_phone,2.0.18,FALSE,30-06-2023 05:11,30-06-2023,05:11:30,feature_phone
dev105597,cust105597,feature_phone,2.5.16,FALSE,15-05-2025 15:50,15-05-2025,15:50:52,feature_phone
dev105598,cust105598,android smart phone,1.3.10,FALSE,09-04-2025 15:25,09-04-2025,15:25:11,android
dev105599,cust105599,android smart phone,3.8.19,FALSE,31-07-2023 15:33,31-07-2023,15:33:33,android
dev105600,cust105600,tablet,1.0.17,FALSE,11-07-2025 16:47,11-07-2025,16:47:42,tablet
dev105601,cust105601,apple smart phone,3.9.12,FALSE,03-05-2025 16:33,03-05-2025,16:33:52,ios
dev105602,cust105602,tablet,4.8.19,FALSE,12-07-2025 05:08,12-07-2025,05:08:46,tablet
dev105603,cust105603,feature_phone,1.1.13,FALSE,28-04-2025 04:18,28-04-2025,04:18:14,feature_phone
dev105604,cust105604,feature_phone,1.2.19,FALSE,21-07-2023 10:24,21-07-2023,10:24:48,feature_phone
dev105605,cust105605,tablet,3.6.1,FALSE,10-12-2023 13:18,10-12-2023,13:18:12,tablet
dev105606,cust105606,android smart phone,3.7.4,FALSE,02-02-2024 19:46,02-02-2024,19:46:28,android
dev105607,cust105607,tablet,4.0.16,FALSE,27-05-2023 17:21,27-05-2023,17:21:20,tablet
dev105608,cust105608,apple smart phone,1.7.11,FALSE,06-09-2024 23:21,06-09-2024,23:21:39,ios
dev105609,cust105609,feature_phone,3.9.3,FALSE,11-04-2024 07:29,11-04-2024,07:29:01,feature_phone
dev105610,cust105610,tablet,2.3.5,FALSE,25-04-2025 21:47,25-04-2025,21:47:23,tablet
dev105611,cust105611,android smart phone,3.6.7,FALSE,27-02-2025 19:45,27-02-2025,19:45:30,android
dev105612,cust105612,apple smart phone,3.7.11,FALSE,22-05-2025 06:42,22-05-2025,06:42:39,ios
dev105613,cust105613,android smart phone,2.6.6,FALSE,26-07-2025 14:41,26-07-2025,14:41:49,android
dev105614,cust105614,apple smart phone,1.6.3,FALSE,06-11-2024 10:05,06-11-2024,10:05:49,ios
dev105615,cust105615,feature_phone,2.0.7,FALSE,05-12-2024 20:45,05-12-2024,20:45:06,feature_phone
dev105616,cust105616,feature_phone,4.9.16,FALSE,14-06-2025 07:44,14-06-2025,07:44:02,feature_phone
dev105617,cust105617,tablet,1.3.8,TRUE,29-07-2024 03:44,29-07-2024,03:44:33,tablet
dev105618,cust105618,tablet,2.6.0,FALSE,16-12-2023 05:59,16-12-2023,05:59:24,tablet
dev105619,cust105619,android smart phone,4.0.9,FALSE,17-06-2024 23:49,17-06-2024,23:49:31,android
dev105620,cust105620,apple smart phone,2.1.7,FALSE,24-09-2024 06:23,24-09-2024,06:23:42,ios
dev105621,cust105621,tablet,3.2.3,FALSE,11-04-2025 14:28,11-04-2025,14:28:49,tablet
dev105622,cust105622,android smart phone,4.9.13,FALSE,26-07-2025 06:35,26-07-2025,06:35:54,android
dev105623,cust105623,android smart phone,3.2.1,FALSE,28-12-2023 02:51,28-12-2023,02:51:45,android
dev105624,cust105624,android smart phone,4.2.17,FALSE,31-10-2023 00:03,31-10-2023,00:03:55,android
dev105625,cust105625,tablet,3.7.18,FALSE,10-08-2024 06:08,10-08-2024,06:08:45,tablet
dev105626,cust105626,feature_phone,1.6.20,FALSE,26-07-2021 14:35,26-07-2021,14:35:37,feature_phone
dev105627,cust105627,apple smart phone,2.7.12,FALSE,22-09-2021 02:40,22-09-2021,02:40:23,ios
dev105628,cust105628,android smart phone,4.7.17,FALSE,26-06-2025 01:05,26-06-2025,01:05:21,android
dev105629,cust105629,apple smart phone,2.2.9,FALSE,29-04-2023 05:59,29-04-2023,05:59:06,ios
dev105630,cust105630,apple smart phone,4.2.12,FALSE,20-05-2022 00:36,20-05-2022,00:36:42,ios
dev105631,cust105631,tablet,4.4.12,FALSE,01-07-2025 00:45,01-07-2025,00:45:33,tablet
dev105632,cust105632,android smart phone,2.1.6,FALSE,03-08-2025 01:25,03-08-2025,01:25:10,android
dev105633,cust105633,apple smart phone,1.8.19,FALSE,03-07-2025 12:36,03-07-2025,12:36:30,ios
dev105634,cust105634,android smart phone,2.1.8,FALSE,01-03-2025 18:31,01-03-2025,18:31:56,android
dev105635,cust105635,android smart phone,1.6.10,FALSE,28-03-2025 14:58,28-03-2025,14:58:53,android
dev105636,cust105636,android smart phone,1.9.9,TRUE,17-06-2025 03:48,17-06-2025,03:48:07,android
dev105637,cust105637,feature_phone,4.9.14,TRUE,11-07-2025 22:37,11-07-2025,22:37:38,feature_phone
dev105638,cust105638,android smart phone,2.0.9,FALSE,27-05-2024 17:42,27-05-2024,17:42:28,android
dev105639,cust105639,tablet,2.1.9,FALSE,24-03-2022 02:29,24-03-2022,02:29:08,tablet
dev105640,cust105640,android smart phone,2.7.9,FALSE,23-11-2024 09:48,23-11-2024,09:48:56,android
dev105641,cust105641,tablet,2.8.2,FALSE,15-05-2024 18:11,15-05-2024,18:11:43,tablet
dev105642,cust105642,feature_phone,2.1.7,FALSE,21-11-2024 05:27,21-11-2024,05:27:21,feature_phone
dev105643,cust105643,tablet,2.7.17,FALSE,03-08-2023 01:30,03-08-2023,01:30:10,tablet
dev105644,cust105644,apple smart phone,1.9.13,FALSE,14-08-2021 17:55,14-08-2021,17:55:09,ios
dev105645,cust105645,tablet,3.2.5,FALSE,20-01-2025 04:16,20-01-2025,04:16:33,tablet
dev105646,cust105646,tablet,2.0.7,FALSE,29-07-2025 18:22,29-07-2025,18:22:55,tablet
dev105647,cust105647,android smart phone,2.7.14,FALSE,16-03-2025 02:31,16-03-2025,02:31:43,android
dev105648,cust105648,feature_phone,4.8.0,FALSE,31-08-2023 16:23,31-08-2023,16:23:20,feature_phone
dev105649,cust105649,feature_phone,3.7.12,FALSE,24-04-2024 16:53,24-04-2024,16:53:00,feature_phone
dev105650,cust105650,android smart phone,1.9.10,FALSE,16-10-2022 07:16,16-10-2022,07:16:42,android
dev105651,cust105651,android smart phone,2.0.10,FALSE,09-09-2024 15:11,09-09-2024,15:11:36,android
dev105652,cust105652,apple smart phone,1.8.11,FALSE,15-11-2023 10:23,15-11-2023,10:23:27,ios
dev105653,cust105653,tablet,1.6.8,TRUE,11-02-2022 12:14,11-02-2022,12:14:47,tablet
dev105654,cust105654,feature_phone,3.5.1,FALSE,06-04-2022 02:50,06-04-2022,02:50:02,feature_phone
dev105655,cust105655,feature_phone,1.6.17,FALSE,09-05-2025 20:43,09-05-2025,20:43:29,feature_phone
dev105656,cust105656,feature_phone,4.4.1,FALSE,07-04-2025 20:38,07-04-2025,20:38:13,feature_phone
dev105657,cust105657,apple smart phone,1.9.6,FALSE,24-11-2024 07:57,24-11-2024,07:57:45,ios
dev105658,cust105658,android smart phone,2.7.16,FALSE,02-01-2024 16:26,02-01-2024,16:26:59,android
dev105659,cust105659,android smart phone,2.6.18,FALSE,30-03-2024 21:32,30-03-2024,21:32:27,android
dev105660,cust105660,apple smart phone,3.0.1,FALSE,28-04-2025 23:36,28-04-2025,23:36:02,ios
dev105661,cust105661,apple smart phone,4.3.2,FALSE,15-10-2023 19:06,15-10-2023,19:06:44,ios
dev105662,cust105662,android smart phone,2.0.0,FALSE,04-03-2025 09:01,04-03-2025,09:01:54,android
dev105663,cust105663,android smart phone,2.0.1,FALSE,25-05-2025 12:53,25-05-2025,12:53:23,android
dev105664,cust105664,apple smart phone,4.8.8,FALSE,08-09-2024 11:02,08-09-2024,11:02:47,ios
dev105665,cust105665,apple smart phone,3.5.11,FALSE,24-09-2022 08:12,24-09-2022,08:12:56,ios
dev105666,cust105666,feature_phone,4.2.3,FALSE,22-11-2024 08:13,22-11-2024,08:13:17,feature_phone
dev105667,cust105667,android smart phone,4.7.20,FALSE,08-07-2022 18:51,08-07-2022,18:51:02,android
dev105668,cust105668,android smart phone,1.9.9,FALSE,18-06-2024 08:54,18-06-2024,08:54:31,android
dev105669,cust105669,apple smart phone,3.0.19,FALSE,29-12-2024 20:51,29-12-2024,20:51:58,ios
dev105670,cust105670,tablet,3.5.14,FALSE,12-04-2025 09:03,12-04-2025,09:03:16,tablet
dev105671,cust105671,tablet,3.0.17,FALSE,27-06-2025 20:42,27-06-2025,20:42:01,tablet
dev105672,cust105672,tablet,4.6.0,TRUE,15-09-2023 23:00,15-09-2023,23:00:41,tablet
dev105673,cust105673,tablet,2.5.18,FALSE,27-01-2024 08:03,27-01-2024,08:03:07,tablet
dev105674,cust105674,tablet,2.2.8,FALSE,17-09-2022 22:49,17-09-2022,22:49:07,tablet
dev105675,cust105675,tablet,3.7.11,FALSE,17-06-2025 07:32,17-06-2025,07:32:57,tablet
dev105676,cust105676,android smart phone,3.2.3,FALSE,09-11-2022 08:47,09-11-2022,08:47:57,android
dev105677,cust105677,tablet,4.4.6,FALSE,22-12-2023 14:34,22-12-2023,14:34:29,tablet
dev105678,cust105678,android smart phone,4.8.6,FALSE,01-08-2023 08:33,01-08-2023,08:33:34,android
dev105679,cust105679,apple smart phone,1.4.20,FALSE,28-07-2024 14:32,28-07-2024,14:32:32,ios
dev105680,cust105680,android smart phone,2.8.20,TRUE,20-12-2023 01:40,20-12-2023,01:40:28,android
dev105681,cust105681,tablet,3.2.13,FALSE,19-07-2023 15:01,19-07-2023,15:01:14,tablet
dev105682,cust105682,feature_phone,3.7.15,FALSE,06-01-2024 03:21,06-01-2024,03:21:02,feature_phone
dev105683,cust105683,apple smart phone,4.1.12,FALSE,22-07-2024 18:27,22-07-2024,18:27:03,ios
dev105684,cust105684,feature_phone,3.1.16,FALSE,10-07-2025 18:44,10-07-2025,18:44:49,feature_phone
dev105685,cust105685,apple smart phone,2.4.7,FALSE,30-06-2025 17:11,30-06-2025,17:11:24,ios
dev105686,cust105686,tablet,2.4.5,FALSE,01-09-2024 17:38,01-09-2024,17:38:35,tablet
dev105687,cust105687,android smart phone,4.6.19,FALSE,27-07-2022 08:55,27-07-2022,08:55:55,android
dev105688,cust105688,tablet,4.7.13,FALSE,01-05-2022 17:47,01-05-2022,17:47:10,tablet
dev105689,cust105689,apple smart phone,1.9.6,FALSE,19-09-2023 09:51,19-09-2023,09:51:46,ios
dev105690,cust105690,apple smart phone,3.4.1,FALSE,17-12-2024 00:08,17-12-2024,00:08:37,ios
dev105691,cust105691,tablet,2.6.8,FALSE,11-07-2023 09:07,11-07-2023,09:07:35,tablet
dev105692,cust105692,tablet,4.7.15,FALSE,10-01-2025 09:47,10-01-2025,09:47:18,tablet
